Gains,Multi Day Gains,SMA Gains,Stoch RSI,Single Day Volume,Buy
0.001,0.007,0.002,1,-0.074,0
0.004,0.005,0.004,0.8,-0.181,0
-0.003,0.001,0.001,1,-0.028,0
-0.002,-0.005,0,0.8,0.005,1
-0.007,-0.009,-0.004,0.7,0.105,0
0.003,-0.004,-0.002,0.4,-0.109,-1
0.014,0.017,0.003,0.5,-0.003,0
-0.003,0.011,0.005,0.8,-0.002,0
-0.005,-0.008,0.002,0.5,0.239,1
-0.002,-0.007,-0.003,0.1,0.11,0
0.004,0.002,-0.001,0,-0.179,-1
0.007,0.011,0.003,0.2,0.12,0
-0.004,0.003,0.002,0.5,0.027,0
-0.01,-0.014,-0.002,0.2,-0.057,0
-0.001,-0.01,-0.005,0,-0.064,0
-0.011,-0.012,-0.007,0,-0.072,1
-0.017,-0.028,-0.01,0,0.845,0
0.008,-0.009,-0.007,0,-0.345,-1
0.013,0.021,0.001,0.2,0.001,0
-0.012,0.001,0.003,0.4,0.097,1
-0.001,-0.013,0,0.2,-0.127,-1
0.015,0.014,0.001,0.2,0,0
-0.003,0.011,0.004,0.5,-0.162,1
-0.006,-0.01,0.002,0.5,0.604,-1
0.002,-0.005,-0.002,0.4,-0.279,1
-0.008,-0.007,-0.004,0.4,0.2,0
0.004,-0.005,-0.001,0.3,-0.2,0
0.014,0.018,0.003,0.5,0.093,0
0.007,0.021,0.008,1,-0.093,-1
0.002,0.009,0.008,1,-0.041,1
-0.004,-0.002,0.002,1,-0.12,-1
0.006,0.002,0.001,0.8,0.206,0
-0.003,0.003,0,1,-0.128,0
-0.008,-0.011,-0.002,0.9,0.187,0
-0.016,-0.024,-0.009,0.5,0.349,0
0.001,-0.015,-0.008,0,-0.341,0
-0.004,-0.003,-0.006,0,0.67,0
-0.006,-0.01,-0.003,0,0.035,0
0.002,-0.004,-0.003,0,-0.318,0
-0.003,-0.001,-0.002,0.1,0.016,0
-0.011,-0.014,-0.004,0,0.071,0
-0.006,-0.017,-0.007,0,0.267,0
-0.004,-0.01,-0.007,0,-0.002,0
-0.015,-0.019,-0.008,0,0.196,1
-0.009,-0.023,-0.009,0,0.289,-1
0.017,0.008,-0.002,0,-0.444,0
0.002,0.019,0.003,0.4,0.111,0
0.001,0.002,0.007,0.5,0.038,0
0.002,0.002,0.002,0.7,-0.183,1
-0.003,-0.001,0,0.8,-0.191,-1
0.012,0.009,0.004,0.8,0.129,0
-0.015,-0.003,-0.002,1,0.062,0
-0.002,-0.017,-0.002,0.7,0.208,0
-0.025,-0.027,-0.014,0.7,0.291,1
0,-0.026,-0.009,0.3,-0.2,0
0.008,0.007,-0.006,0.3,-0.19,-1
0.022,0.03,0.01,0.5,0.122,0
0.001,0.023,0.01,1,0.003,0
0.008,0.009,0.01,1,-0.221,1
-0.013,-0.005,-0.001,1,0.18,-1
0.011,-0.001,0.002,0.7,0.072,1
-0.006,0.005,-0.003,1,-0.053,0
0.011,0.004,0.005,0.9,0.339,0
0.01,0.021,0.005,1,-0.265,0
0.002,0.012,0.008,1,-0.225,-1
0.01,0.012,0.007,1,0.046,0
-0.002,0.008,0.003,1,0.503,1
-0.022,-0.024,-0.005,1,-0.006,-1
0.008,-0.015,-0.005,0.6,-0.367,1
-0.016,-0.008,-0.01,0.7,0.126,0
0.005,-0.011,-0.001,0,-0.032,0
0.009,0.014,-0.001,0.2,-0.237,1
-0.003,0.006,0.004,0.4,0.566,0
0.025,0.022,0.01,0.3,0.254,0
0.003,0.028,0.008,1,-0.39,-1
0.007,0.01,0.012,1,-0.379,0
-0.005,0.002,0.002,1,0.568,0
-0.01,-0.014,-0.003,0.9,0.198,0
-0.001,-0.011,-0.005,0.6,-0.314,0
-0.009,-0.01,-0.007,0.6,0.618,0
0,-0.009,-0.003,0.3,-0.156,1
-0.005,-0.005,-0.005,0.3,0.013,-1
0.017,0.012,0.004,0.2,-0.097,1
-0.002,0.014,0.003,0.6,-0.248,0
0.007,0.004,0.007,0.5,0.424,0
0.007,0.014,0.004,0.7,-0.184,-1
0.003,0.01,0.006,0.9,0.146,0
-0.009,-0.007,0,1,0.101,0
-0.01,-0.019,-0.005,0.6,0.016,0
-0.009,-0.019,-0.009,0.2,0.193,1
0,-0.008,-0.006,0,-0.255,0
0.016,0.017,0.002,0,0.212,-1
0.018,0.035,0.011,0.6,0.513,0
0,0.018,0.011,1,-0.549,0
-0.007,-0.007,0.004,1,0.129,0
-0.001,-0.008,-0.003,0.7,0.147,1
-0.007,-0.008,-0.005,0.7,0.443,0
0.02,0.013,0.004,0.5,-0.209,0
0.002,0.022,0.005,1,-0.453,0
0.005,0.007,0.009,1,0.269,0
0.001,0.006,0.003,1,-0.181,0
0.001,0.002,0.002,1,0.006,-1
0.002,0.002,0.001,1,0.105,0
0,0.001,0.001,1,-0.204,0
0,0,0.001,1,0.289,0
0.001,0.001,0,1,-0.306,0
0.007,0.009,0.003,1,0.576,0
0.001,0.009,0.003,1,-0.189,0
0,0.001,0.003,1,-0.138,0
-0.003,-0.003,-0.001,1,0.349,0
0,-0.003,-0.001,0.8,0.262,1
-0.008,-0.008,-0.004,0.6,-0.163,0
0.006,-0.002,-0.001,0,-0.108,0
0,0.006,-0.001,0.3,-0.309,0
-0.001,-0.001,0.002,0.4,0.1,-1
0.001,0,0,0.3,-0.136,1
-0.007,-0.006,-0.002,0.3,0.476,0
0.005,-0.002,0,0,0.573,0
-0.001,0.004,-0.001,0.2,-0.209,0
-0.001,-0.002,0.001,0.2,-0.163,0
0.02,0.019,0.006,0.1,0.572,-1
0.004,0.024,0.008,1,-0.322,1
-0.006,-0.002,0.006,1,-0.194,0
0.003,-0.003,0,0.7,0.027,0
0.003,0.006,0,0.7,-0.013,-1
0.015,0.019,0.007,0.8,1.573,0
0.004,0.02,0.007,1,-0.247,0
-0.003,0.001,0.005,1,-0.297,0
-0.001,-0.004,0,0.8,-0.177,0
0.001,0,-0.001,0.8,0.305,0
0,0.001,0,0.8,0.2,0
0,0,0,0.8,-0.294,0
-0.002,-0.002,-0.001,0.5,-0.12,0
-0.011,-0.012,-0.004,0.4,0.392,1
-0.006,-0.016,-0.006,0,0.1,-1
0.009,0.004,-0.003,0,-0.237,1
-0.005,0.005,-0.001,0.3,0.348,0
0.003,-0.002,0.002,0.1,-0.098,0
0.001,0.004,0,0.2,-0.165,0
0.004,0.005,0.003,0.2,0.069,-1
0.007,0.011,0.004,0.3,0.025,0
0,0.007,0.004,0.6,0.004,0
-0.003,-0.003,0.001,0.6,-0.372,0
-0.01,-0.013,-0.004,0.4,0.899,0
-0.006,-0.016,-0.006,0.1,-0.165,0
0.001,-0.006,-0.005,0,-0.005,1
-0.003,-0.003,-0.003,0,0.005,0
0.008,0.005,0.002,0,-0.133,0
0.01,0.019,0.005,0.4,0.01,-1
0.005,0.015,0.008,0.8,0.184,0
-0.003,0.002,0.004,0.9,0.15,0
-0.017,-0.019,-0.005,0.8,0.253,0
0,-0.017,-0.007,0.1,-0.324,0
-0.014,-0.014,-0.01,0.2,0.529,1
-0.003,-0.017,-0.006,0,-0.374,0
0.003,0,-0.005,0,0.119,0
-0.001,0.002,0,0.1,0.086,0
0,-0.001,0.001,0.1,-0.292,-1
0.01,0.01,0.003,0.1,-0.024,0
-0.009,0.001,0,0.5,0.363,0
0.002,-0.007,0.001,0.2,-0.286,0
0.008,0.01,0,0.3,0.088,0
-0.023,-0.015,-0.004,0.5,1.469,0
-0.012,-0.034,-0.009,0,-0.313,0
0.001,-0.011,-0.011,0,0.108,0
0.001,0.002,-0.003,0,-0.514,0
-0.003,-0.003,0,0.1,0.259,0
-0.013,-0.017,-0.005,0,0.557,1
-0.002,-0.015,-0.006,0,-0.07,0
0.005,0.003,-0.003,0,0.344,-1
0.02,0.025,0.008,0.2,-0.367,0
0,0.021,0.008,0.8,-0.209,0
0.002,0.002,0.007,0.8,-0.318,0
0.014,0.016,0.005,0.9,-0.2,0
-0.002,0.011,0.005,1,0.531,1
-0.005,-0.007,0.002,1,0.285,0
0.008,0.003,0,0.8,0.377,0
0.005,0.013,0.003,1,-0.147,-1
0,0.005,0.004,1,-0.096,0
-0.005,-0.005,0,1,-0.087,1
-0.001,-0.006,-0.002,0.9,0.023,0
0.002,0,-0.001,0.9,0.155,0
0.003,0.005,0.001,0.9,-0.299,0
0.003,0.006,0.003,1,0.053,0
0,0.003,0.002,1,-0.091,0
0.007,0.007,0.003,1,0.544,-1
0,0.007,0.002,1,-0.044,0
-0.006,-0.006,0,1,-0.07,1
-0.004,-0.01,-0.003,0.5,0.015,0
0.012,0.008,0.001,0.3,0.04,-1
0.011,0.023,0.006,0.9,0.241,1
-0.007,0.004,0.005,1,-0.151,-1
0.006,-0.002,0.003,0.6,0.117,0
-0.009,-0.003,-0.003,0.8,0.459,0
-0.003,-0.012,-0.002,0,-0.781,0
-0.004,-0.007,-0.005,0,0.985,0
-0.001,-0.006,-0.003,0,0.57,1
-0.011,-0.012,-0.005,0,-0.114,0
0.017,0.006,0.002,0,0.639,-1
0.026,0.043,0.011,0.4,-0.213,0
-0.002,0.023,0.014,0.8,-0.246,0
0.004,0.002,0.009,0.8,-0.193,0
-0.003,0.002,0,0.8,-0.058,1
-0.003,-0.006,-0.001,0.8,0.102,0
0.003,0,-0.001,0.7,-0.252,0
0.008,0.011,0.003,0.9,0.441,0
0,0.008,0.004,1,-0.129,-1
-0.001,-0.001,0.002,1,-0.214,0
0.001,0,0,1,0.04,0
0,0.001,0,1,0.125,0
0.006,0.006,0.002,1,0.276,0
0.002,0.009,0.003,1,0.27,0
0.005,0.008,0.004,1,-0.342,0
0.002,0.007,0.003,1,-0.064,0
0,0.002,0.002,1,0.4,0
0.006,0.006,0.003,1,0.005,0
-0.001,0.004,0.002,1,-0.23,0
0.004,0.003,0.003,0.9,-0.068,0
-0.004,0,0,1,0.3,1
-0.002,-0.006,-0.001,0.6,-0.207,-1
0.01,0.008,0.001,0.3,0.204,1
-0.011,-0.001,-0.001,0.8,0.213,-1
0.01,-0.001,0.003,0,-0.284,0
0.001,0.011,0,0.4,0.218,1
-0.001,-0.001,0.003,0.4,0.171,0
0.006,0.004,0.002,0.3,-0.365,0
0,0.005,0.002,0.5,-0.285,-1
0.002,0.001,0.003,0.5,-0.114,0
0.001,0.003,0.001,0.6,0.259,0
0.001,0.002,0.001,0.6,-0.018,1
-0.001,0,0,0.7,1.663,-1
0.007,0.006,0.002,0.5,-0.558,0
-0.012,-0.005,-0.002,1,0.688,1
-0.006,-0.018,-0.004,0,0.141,-1
0.01,0.004,-0.003,0,-0.42,1
-0.019,-0.009,-0.005,0.3,1.311,0
0.007,-0.012,-0.001,0,-0.241,-1
0.013,0.02,0,0.2,-0.192,0
-0.002,0.011,0.006,0.4,-0.159,0
0.003,0.001,0.005,0.4,0.345,0
0.005,0.009,0.002,0.4,-0.42,0
0.009,0.014,0.006,0.6,0.226,0
0.001,0.01,0.005,0.7,-0.222,0
0.002,0.003,0.004,0.7,-0.089,0
0.004,0.006,0.002,0.8,0.434,0
0.004,0.008,0.003,0.8,-0.322,0
-0.002,0.002,0.002,1,0.263,1
0.001,-0.001,0.001,0.9,-0.125,-1
0.005,0.007,0.001,0.9,0.365,0
-0.001,0.004,0.002,1,0.097,0
-0.006,-0.007,-0.001,0.7,-0.086,1
-0.002,-0.008,-0.003,0.3,0.323,-1
0.007,0.005,0,0.1,-0.321,1
-0.009,-0.002,-0.001,0.3,0.131,-1
0.008,-0.001,0.002,0,-0.136,1
-0.004,0.004,-0.002,0.3,0.361,-1
0.008,0.004,0.004,0.1,-0.426,0
0,0.008,0.001,0.4,0.151,0
0.003,0.003,0.004,0.4,0.03,1
-0.004,-0.001,0,0.5,-0.036,-1
0.005,0.001,0.001,0.3,0.023,0
-0.01,-0.005,-0.003,0.5,0.519,0
0.004,-0.006,0,0,-0.145,1
-0.004,0,-0.003,0.2,0.211,0
0.007,0.002,0.002,0,-0.458,0
0.003,0.01,0.002,0.4,0.177,0
0.012,0.016,0.007,0.7,0.332,-1
0.003,0.016,0.006,1,-0.188,0
-0.002,0.001,0.004,1,0.056,1
-0.023,-0.026,-0.007,0.8,0.867,-1
0.015,-0.009,-0.003,0,-0.321,0
-0.015,0,-0.008,0.4,0.538,1
-0.006,-0.021,-0.002,0,-0.261,0
0.009,0.002,-0.004,0,-0.107,0
0.004,0.013,0.002,0.2,-0.288,0
0.01,0.015,0.008,0.3,0.559,0
0.001,0.011,0.005,0.5,-0.417,0
0.004,0.005,0.005,0.5,0.354,0
-0.002,0.002,0.001,0.6,-0.268,0
0.007,0.005,0.003,0.6,-0.077,-1
0.002,0.009,0.002,0.7,0.31,1
-0.009,-0.006,0,0.8,0.197,0
0.009,0,0.001,0.5,-0.306,0
0.01,0.02,0.003,0.9,0.496,0
0.003,0.013,0.007,1,-0.536,0
0.005,0.008,0.006,1,0.351,0
0.005,0.01,0.004,1,0.078,-1
-0.003,0.002,0.002,1,0.096,1
0.003,0,0.002,0.9,-0.033,0
0.001,0.004,0,0.9,-0.207,0
0.01,0.011,0.005,1,0.454,-1
0.005,0.016,0.005,1,0.014,1
-0.005,0.001,0.003,1,-0.09,-1
0.01,0.005,0.003,0.8,0.181,1
0,0.01,0.002,1,-0.345,-1
0.001,0.001,0.004,1,0.126,0
-0.007,-0.006,-0.002,1,1.547,0
-0.003,-0.01,-0.003,0.2,-0.135,1
-0.001,-0.004,-0.004,0,-0.282,-1
0.006,0.005,0.001,0,-0.052,1
-0.006,-0.001,0,0.3,0.116,-1
0.004,-0.003,0.001,0,-0.328,0
-0.014,-0.011,-0.005,0.2,0.641,0
0.006,-0.009,-0.001,0,-0.048,0
-0.005,0.001,-0.004,0.2,-0.064,1
-0.014,-0.019,-0.004,0,0.343,0
0.009,-0.005,-0.003,0,-0.054,0
0.013,0.022,0.003,0.2,-0.059,-1
0,0.013,0.007,0.4,-0.439,0
-0.01,-0.01,0.001,0.4,0.51,1
-0.008,-0.019,-0.006,0.3,0.112,-1
0.015,0.007,-0.001,0.1,-0.078,1
-0.006,0.009,0,0.4,-0.137,0
0.008,0.001,0.006,0.3,-0.035,-1
0.008,0.016,0.003,0.6,-0.158,0
-0.014,-0.006,0.001,0.7,0.797,0
-0.025,-0.038,-0.01,0.5,0.558,0
0.003,-0.022,-0.012,0,-0.153,1
-0.013,-0.009,-0.012,0,-0.182,0
0.01,-0.003,0,0,-0.27,0
0.01,0.02,0.002,0.2,-0.169,-1
0.006,0.016,0.009,0.4,-0.04,0
-0.004,0.002,0.004,0.6,0.239,0
0.006,0.002,0.003,0.5,-0.177,0
-0.001,0.005,0,0.6,0.174,1
0,0,0.002,0.6,-0.514,0
0.011,0.011,0.003,0.6,0.628,0
0.006,0.017,0.006,0.9,-0.117,0
0.007,0.013,0.008,1,0.104,-1
0,0.008,0.004,1,0.018,0
0.014,0.014,0.007,1,0.117,0
0,0.014,0.005,1,-0.231,0
0.004,0.004,0.006,1,-0.334,1
-0.004,0,0,1,0.277,0
0.003,-0.001,0.001,0.9,0.047,0
0.005,0.008,0.001,0.9,0.116,0
0.002,0.007,0.003,1,0.002,-1
0.002,0.004,0.003,1,-0.235,0
-0.002,0,0.001,1,0.018,1
-0.004,-0.006,-0.001,0.9,0.397,-1
0.002,-0.001,-0.001,0.6,-0.016,0
0.001,0.004,0,0.7,-0.029,0
-0.003,-0.002,0,0.6,-0.261,1
0,-0.003,-0.001,0.3,0.069,0
0.001,0.001,-0.001,0,0.671,0
0.012,0.012,0.004,0.1,-0.224,-1
0.002,0.013,0.005,1,-0.175,0
-0.001,0,0.004,1,-0.407,0
-0.006,-0.007,-0.002,0.8,0.618,1
-0.003,-0.009,-0.003,0,-0.03,-1
0.004,0,-0.002,0,0.204,0
-0.003,0.001,-0.001,0.2,-0.102,1
-0.001,-0.004,0,0,-0.252,-1
0.003,0.002,0,0,0.178,0
-0.005,-0.002,-0.001,0.2,-0.012,0
-0.014,-0.019,-0.005,0,0.916,0
-0.003,-0.017,-0.007,0,-0.144,0
-0.006,-0.01,-0.008,0,-0.263,0
0.005,-0.002,-0.001,0,-0.074,1
-0.006,-0.001,-0.002,0.1,0.787,0
0.009,0.003,0.003,0,-0.364,-1
0.003,0.013,0.002,0.3,-0.104,0
-0.004,0,0.003,0.5,-0.013,1
-0.016,-0.02,-0.006,0.4,0.768,0
0.004,-0.013,-0.005,0,-0.318,-1
0.002,0.005,-0.003,0.1,0.103,1
-0.003,-0.002,0.001,0.2,0.132,0
0.005,0.001,0.001,0.1,0.055,0
0.008,0.013,0.003,0.4,-0.316,-1
0.001,0.01,0.005,1,-0.352,0
0,0.002,0.003,1,1.532,0
0.01,0.01,0.004,1,-0.452,0
0.007,0.017,0.006,1,0.209,0
0.003,0.011,0.007,1,-0.107,1
-0.003,0,0.002,1,-0.12,0
0.002,0,0.001,0.9,-0.126,0
0.006,0.008,0.002,1,0.462,0
0.004,0.01,0.004,1,-0.224,-1
0.012,0.016,0.007,1,1.465,0
-0.002,0.01,0.005,1,-0.279,0
-0.007,-0.009,0.001,1,-0.094,0
-0.005,-0.012,-0.005,0.6,-0.213,0
-0.002,-0.007,-0.005,0.3,0.016,1
-0.003,-0.005,-0.003,0.2,0.103,-1
0.004,0.001,0,0.1,-0.342,0
-0.005,-0.001,-0.001,0.1,0.285,1
-0.005,-0.01,-0.002,0,0.452,-1
0.008,0.003,-0.001,0,-0.117,0
-0.001,0.007,0.001,0.2,-0.109,0
-0.009,-0.01,-0.001,0.2,0.559,0
0.008,-0.002,-0.001,0,-0.452,0
-0.009,-0.001,-0.003,0.2,-0.006,1
-0.012,-0.02,-0.004,0,0.849,0
0.001,-0.011,-0.007,0,-0.051,0
0.022,0.022,0.004,0,0.16,0
0.006,0.028,0.01,0.8,-0.464,-1
0.004,0.01,0.011,1,0.067,1
-0.007,-0.003,0.001,1,0.387,0
0.014,0.007,0.004,0.8,0.04,0
0.007,0.021,0.005,1,-0.2,0
0.007,0.013,0.009,1,0.069,0
0,0.007,0.005,1,-0.247,-1
0.006,0.006,0.004,1,0.217,0
-0.005,0.001,0,1,-0.167,1
0.003,-0.001,0.001,0.9,-0.333,0
0.005,0.008,0.001,0.9,0.331,0
0.002,0.006,0.003,1,-0.092,-1
0.005,0.007,0.004,1,0.029,0
-0.005,0,0.001,1,0.602,0
-0.003,-0.008,-0.001,0.7,-0.044,0
0.002,0,-0.002,0.6,0.067,0
0.004,0.006,0.001,0.7,-0.4,1
-0.003,0,0.001,0.6,0.002,-1
0.005,0.002,0.002,0,0.018,1
-0.013,-0.008,-0.004,0.4,0.797,0
0.013,0.001,0.002,0,-0.129,-1
0,0.014,0,0.5,-0.542,1
-0.002,-0.002,0.004,0.5,0.341,0
0.008,0.006,0.002,0.4,0.236,0
0.005,0.013,0.004,0.6,-0.004,-1
0.004,0.009,0.006,0.8,-0.006,0
-0.003,0.001,0.002,0.9,0.019,0
-0.002,-0.006,0,0.8,-0.104,1
-0.003,-0.005,-0.003,0.6,0.33,0
0.008,0.005,0.001,0.4,-0.257,-1
0.005,0.013,0.003,0.7,-0.124,0
-0.001,0.004,0.004,0.9,-0.022,1
0,-0.001,0.001,0.8,0.094,-1
0.002,0.003,0,0.8,-0.324,0
-0.001,0.002,0,0.9,-0.05,0
-0.003,-0.003,-0.001,0.8,0.785,0
-0.004,-0.007,-0.003,0.4,0.169,0
0,-0.004,-0.002,0,0.056,1
-0.004,-0.005,-0.003,0,-0.131,0
0.011,0.007,0.002,0,0.194,-1
0.003,0.014,0.003,0.6,-0.451,0
-0.004,-0.001,0.003,0.7,0.155,0
-0.011,-0.015,-0.004,0.4,0.613,0
-0.003,-0.014,-0.006,0,-0.115,1
0,-0.003,-0.005,0,-0.067,-1
0.006,0.006,0.001,0,-0.108,1
-0.003,0.003,0.001,0.3,-0.066,0
0.017,0.014,0.007,0.1,1.613,-1
-0.001,0.016,0.004,0.7,-0.419,1
0.006,0.005,0.007,0.8,0.444,0
0.005,0.011,0.003,0.8,-0.566,0
0.002,0.008,0.004,1,-0.47,0
0.005,0.007,0.004,1,0.397,0
0,0.005,0.002,1,-0.024,0
0,0,0.002,1,-0.08,-1
0.005,0.005,0.002,1,0.515,0
-0.01,-0.005,-0.002,1,0.389,0
0,-0.01,-0.002,0.5,-0.32,1
-0.003,-0.003,-0.004,0.5,0.327,-1
0.006,0.003,0.001,0.3,-0.203,1
0,0.006,0.001,0.5,0.121,0
0.001,0.001,0.002,0.3,-0.061,-1
0.003,0.003,0.001,0.4,0.125,1
-0.013,-0.011,-0.003,0.5,0.469,0
0.011,-0.003,0,0,-0.299,-1
0.005,0.016,0.001,0.4,-0.062,0
-0.001,0.004,0.005,0.6,-0.266,1
-0.004,-0.006,0,0.5,0.492,0
0.003,-0.001,-0.001,0.3,-0.178,-1
0.001,0.004,0,0.4,-0.309,0
-0.008,-0.008,-0.001,0.6,1.162,0
-0.021,-0.029,-0.009,0.1,0.575,0
-0.005,-0.026,-0.011,0,-0.133,0
0.006,0.001,-0.007,0,-0.389,1
-0.01,-0.004,-0.003,0.2,0.961,-1
0.011,0.001,0.002,0,-0.451,0
-0.006,0.005,-0.002,0.3,0.637,1
-0.023,-0.028,-0.006,0.2,0.309,0
0.007,-0.016,-0.007,0,-0.352,0
-0.001,0.006,-0.006,0.2,-0.005,0
0.013,0.012,0.006,0.1,-0.191,-1
0.012,0.026,0.008,0.5,0.285,0
0.002,0.014,0.009,0.7,-0.46,0
0.011,0.013,0.008,0.7,0.278,0
0,0.011,0.004,1,-0.196,0
0.005,0.006,0.005,1,0.061,0
0.006,0.011,0.004,1,-0.04,0
0.001,0.007,0.004,1,-0.166,1
-0.007,-0.005,0,1,0.572,0
0.006,-0.001,0,0.9,-0.17,0
-0.001,0.005,-0.001,0.9,0.125,0
0.006,0.004,0.004,0.9,-0.034,-1
0,0.005,0.002,1,0.026,0
0,0,0.002,1,-0.157,0
0.005,0.005,0.002,1,-0.049,0
0.003,0.008,0.003,1,0.607,1
-0.007,-0.005,0,1,0.112,0
0.014,0.007,0.003,0.3,-0.001,0
0.001,0.015,0.003,1,-0.473,0
0.002,0.003,0.006,1,-0.066,-1
0,0.003,0.001,1,0.388,0
-0.001,0,0,1,-0.346,0
-0.005,-0.005,-0.002,1,0.321,0
0,-0.005,-0.002,0.4,0.059,0
-0.011,-0.011,-0.005,0.4,0.479,1
-0.003,-0.014,-0.005,0,-0.007,0
0.009,0.006,-0.002,0,-0.361,-1
0.007,0.016,0.004,0.4,0.035,0
-0.005,0.002,0.004,0.6,0.731,0
0.006,0,0.003,0.4,-0.335,0
-0.004,0.002,-0.001,0.5,0.391,1
-0.004,-0.008,-0.001,0.2,-0.256,-1
0.005,0.001,-0.001,0,-0.145,0
-0.007,-0.002,-0.002,0.2,0.154,1
-0.002,-0.009,-0.001,0,0.188,0
0.005,0.003,-0.001,0,-0.286,0
0.008,0.013,0.004,0.2,-0.019,0
0.007,0.015,0.007,0.6,-0.106,-1
0.003,0.01,0.006,0.9,-0.117,0
-0.001,0.002,0.003,1,-0.017,0
-0.012,-0.013,-0.003,0.9,1.187,1
-0.011,-0.023,-0.008,0.3,-0.169,0
0.004,-0.007,-0.006,0,-0.2,-1
0.011,0.015,0.001,0.2,-0.11,0
-0.021,-0.01,-0.002,0.5,0.725,1
-0.009,-0.03,-0.006,0,-0.033,0
0.008,-0.001,-0.007,0,-0.208,0
0.007,0.015,0.002,0.2,0.187,-1
0.01,0.017,0.008,0.4,-0.33,0
0.001,0.012,0.006,0.6,0.001,0
0.003,0.005,0.005,0.6,-0.351,0
0.005,0.008,0.003,0.7,0.256,0
-0.002,0.002,0.002,0.8,-0.139,0
0.002,0,0.002,0.8,0.194,1
-0.008,-0.006,-0.003,1,0.138,0
0.003,-0.005,-0.001,0.7,0.346,0
0.005,0.008,0,0.8,-0.378,-1
0.003,0.008,0.004,0.9,0.207,0
0,0.003,0.003,1,-0.084,0
-0.001,-0.001,0.001,1,0.055,0
0.002,0,0,0.9,-0.227,1
-0.009,-0.007,-0.003,1,0.126,-1
0.006,-0.003,0,0,0.246,1
-0.001,0.005,-0.001,0.6,-0.121,0
0.001,0,0.002,0.5,-0.106,0
0.01,0.011,0.003,0.6,0.039,-1
0.001,0.011,0.004,1,-0.236,0
-0.005,-0.004,0.002,1,0.089,1
-0.009,-0.013,-0.004,0.6,1.141,0
0.003,-0.005,-0.004,0,-0.371,-1
0.004,0.007,-0.001,0.2,-0.345,1
-0.006,-0.003,0,0.4,0.749,0
0.008,0.002,0.002,0,-0.202,0
0.002,0.011,0.001,0.5,-0.309,0
0.004,0.006,0.005,0.6,-0.007,-1
0.006,0.01,0.004,0.9,0.179,0
-0.001,0.005,0.003,1,-0.073,0
0.005,0.004,0.003,1,-0.035,0
0.002,0.007,0.002,1,0.185,0
0.001,0.003,0.003,1,-0.153,0
-0.001,0.001,0.001,1,0.006,0
0.002,0.002,0.001,1,-0.146,0
0.007,0.009,0.003,1,0.659,0
0.005,0.011,0.005,1,-0.146,0
0.001,0.006,0.004,1,-0.173,0
0,0.001,0.002,1,-0.123,0
-0.003,-0.003,-0.001,1,0.204,1
-0.007,-0.011,-0.003,0.7,0.546,0
0.003,-0.004,-0.002,0,-0.229,0
0.001,0.004,-0.001,0.2,0.066,0
0.003,0.004,0.002,0.2,-0.03,-1
0.007,0.01,0.004,0.4,0.241,0
0.001,0.008,0.004,0.7,-0.184,0
0.002,0.003,0.003,0.7,0.171,0
0,0.002,0.001,0.5,-0.298,1
-0.006,-0.006,-0.001,0.4,0.363,0
0.005,-0.002,0,0,-0.14,1
-0.001,0.004,-0.001,0.2,0.018,-1
0.002,0.001,0.002,0.2,-0.153,0
-0.001,0.001,0,0.3,-0.017,0
0.007,0.006,0.003,0.3,0.289,0
0.001,0.008,0.002,0.7,-0.42,-1
0.005,0.006,0.004,0.8,0.009,0
-0.003,0.001,0.001,1,0.165,1
-0.006,-0.01,-0.001,0.6,0.753,-1
0.004,-0.002,-0.002,0,-0.325,1
-0.004,0.001,-0.002,0.3,0.357,0
0.001,-0.003,0,0,-0.351,-1
0.005,0.006,0.001,0.1,-0.087,0
-0.002,0.003,0.001,0.4,0.898,0
0.004,0.002,0.002,0.2,-0.281,1
-0.011,-0.008,-0.003,0.4,0.818,-1
0.01,-0.001,0.001,0,-0.145,0
-0.002,0.008,-0.001,0.4,-0.456,0
0.004,0.002,0.004,0.3,0.001,0
0.002,0.007,0.001,0.4,-0.031,0
0,0.002,0.002,0.5,-0.133,0
-0.005,-0.005,-0.001,0.7,0.351,0
0,-0.004,-0.002,0.5,-0.099,0
-0.004,-0.004,-0.003,0.5,0.162,0
0,-0.004,-0.001,0.1,0.295,0
-0.02,-0.02,-0.008,0.1,0.76,1
-0.003,-0.023,-0.008,0,0.032,-1
0.007,0.004,-0.005,0,-0.517,0
-0.01,-0.003,-0.002,0.3,0.672,0
0,-0.009,-0.001,0.1,-0.379,1
-0.005,-0.005,-0.005,0.1,0.432,0
0.012,0.006,0.002,0,-0.138,-1
0.003,0.015,0.003,0.4,-0.363,1
-0.001,0.002,0.005,0.5,-0.012,0
0.007,0.005,0.003,0.4,-0.062,-1
0.005,0.012,0.004,0.7,-0.169,0
0,0.005,0.004,0.9,1.439,0
0.008,0.008,0.004,1,-0.461,0
0.005,0.014,0.004,1,-0.216,0
0.003,0.008,0.005,1,0.23,0
0.003,0.006,0.004,1,-0.068,1
-0.002,0.001,0.001,1,0.123,0
0.005,0.004,0.002,1,-0.161,0
0.001,0.006,0.001,1,-0.259,-1
0,0,0.002,1,0.012,0
-0.001,-0.001,0,1,0.218,0
0.003,0.002,0.001,1,0.13,0
0,0.002,0.001,1,0.099,0
-0.001,-0.001,0.001,1,-0.207,0
-0.001,-0.002,-0.001,0.9,0.483,0
