Date,Gains,Multi Day Gains,SMA Gains,Stoch RSI,Single Day Volume,-1,Stoch Avg,SMA Gains Avg,Buys Avg,Expon Moving Avg,Triple Expon Smoothed,Bond Gains,Bond Vol,Bond Expon Avg,Bond Triple,Trs Gains,Trs Vol,Trs Expon Avg,Trs Triple
2010-09-23,-0.008,-0.013,-0.005,0.6,0.058,-1,0.900,0.002,0.000,-0.000,0.167,0.000,0.375,0.001,0.074,0.003,-0.414,-0.002,0.045
2010-09-24,0.021,0.012,0.003,0.2,0.036,1,0.767,0.002,-0.167,0.004,-0.149,-0.002,-0.177,0.000,-0.057,-0.010,0.269,-0.004,-0.055
2010-09-27,-0.005,0.016,0.003,0.9,-0.386,-1,0.750,0.002,0.000,0.002,0.107,0.004,0.395,0.001,0.084,0.001,0.593,-0.003,0.093
2010-09-28,0.004,-0.001,0.007,0.5,0.625,-1,0.683,0.003,0.000,0.003,-0.157,0.002,0.041,0.001,0.081,-0.005,-0.045,-0.003,-0.081
2010-09-29,-0.002,0.002,-0.001,0.7,-0.141,1,0.633,0.002,0.000,0.002,0.160,-0.001,-0.474,0.001,-0.039,-0.002,-0.437,-0.003,-0.050
2010-09-30,-0.003,-0.005,-0.000,0.5,0.598,-1,0.567,0.001,-0.167,0.001,0.221,-0.000,0.789,0.001,-0.073,0.000,0.241,-0.002,0.000
2010-10-01,0.004,0.001,-0.000,0.3,-0.392,1,0.517,0.002,0.167,0.001,-0.110,-0.001,0.621,0.000,-0.128,-0.008,-0.153,-0.004,-0.055
2010-10-04,-0.008,-0.003,-0.002,0.5,-0.049,1,0.567,0.001,0.000,-0.001,0.118,0.003,-0.542,0.001,0.067,0.004,-0.305,-0.002,0.040
2010-10-05,0.020,0.012,0.005,0,0.382,-1,0.417,0.002,0.000,0.004,-0.145,0.000,0.327,0.001,0.084,-0.008,0.629,-0.003,-0.063
2010-10-06,-0.000,0.020,0.004,0.9,-0.353,1,0.483,0.001,0.000,0.003,0.110,0.002,-0.402,0.001,0.046,-0.005,0.166,-0.004,-0.079
2010-10-07,-0.001,-0.001,0.006,0.9,0.109,1,0.517,0.002,0.000,0.002,0.110,0.002,0.233,0.001,0.055,0.001,0.399,-0.003,0.119
2010-10-08,0.006,0.004,0.002,0.8,0.078,1,0.567,0.003,0.000,0.003,-0.107,-0.001,1.179,0.001,-0.113,-0.004,-0.462,-0.003,-0.057
2010-10-11,0.001,0.007,0.002,1,-0.420,1,0.683,0.003,-0.167,0.003,-0.069,-0.000,-0.637,0.001,-0.046,0.004,-0.112,-0.001,0.054
2010-10-12,0.003,0.004,0.003,1,0.767,-1,0.767,0.004,0.000,0.003,-0.132,-0.001,-0.025,0.000,-0.047,-0.003,0.308,-0.002,-0.067
2010-10-13,0.008,0.011,0.004,1,0.067,1,0.933,0.004,0.000,0.004,-0.162,0.002,0.420,0.001,0.070,-0.003,0.034,-0.002,-0.074
2010-10-14,-0.004,0.004,0.002,1,0.120,1,0.950,0.003,0.167,0.002,0.216,-0.004,0.513,-0.000,-0.099,-0.007,0.144,-0.003,-0.092
2010-10-15,0.002,-0.002,0.002,0.8,0.119,-1,0.933,0.003,0.000,0.002,-0.199,-0.002,-0.105,-0.001,-0.099,0.006,1.153,-0.001,0.218
2010-10-18,0.005,0.007,0.001,0.8,-0.421,1,0.933,0.002,0.167,0.003,-0.144,0.004,-0.413,0.000,0.064,-0.001,-0.633,-0.001,-0.066
2010-10-19,-0.013,-0.008,-0.002,1,0.987,1,0.933,0.002,0.167,-0.001,0.334,0.001,-0.033,0.000,0.058,0.017,2.344,0.003,0.235
2010-10-20,0.010,-0.003,0.001,0.2,-0.287,1,0.800,0.001,0.000,0.002,-0.179,-0.000,0.280,0.000,-0.071,-0.014,-0.192,-0.001,-0.154
2010-10-21,0.002,0.012,-0.000,0.5,0.108,1,0.717,0.001,0.000,0.002,-0.241,-0.001,0.118,0.000,-0.085,0.004,0.098,0.000,0.200
2010-10-22,0.002,0.004,0.005,0.6,-0.512,1,0.650,0.001,-0.167,0.002,-0.155,-0.001,-0.222,-0.000,-0.072,0.000,-0.511,0.000,0.000
2010-10-25,0.003,0.005,0.002,0.5,0.397,-1,0.600,0.001,0.000,0.002,-0.256,0.001,1.696,0.000,0.210,-0.004,0.201,-0.001,-0.098
2010-10-26,0.000,0.003,0.002,0.7,0.052,1,0.583,0.001,-0.167,0.002,-0.363,-0.003,-0.727,-0.001,-0.047,0.007,0.026,0.001,0.111
2010-10-27,-0.003,-0.003,0.000,0.7,0.195,1,0.533,0.002,-0.167,0.001,0.680,-0.002,4.122,-0.001,-0.255,0.006,1.663,0.002,0.267
2010-10-28,0.000,-0.003,-0.001,0.4,-0.113,1,0.567,0.001,0.000,0.000,-0.359,0.003,-0.646,-0.000,0.121,-0.011,-0.661,-0.001,-0.071
2010-10-29,0.001,0.001,-0.001,0.4,-0.144,1,0.550,0.001,0.167,0.001,-0.479,0.002,-0.368,0.000,0.068,-0.002,-0.208,-0.001,-0.061
2010-11-01,0.000,0.001,0.000,0.5,0.206,1,0.533,0.000,0.167,0.000,-1.111,-0.000,0.465,0.000,-0.094,0.002,-0.129,-0.000,0.057
2010-11-02,0.008,0.008,0.003,0.5,-0.090,1,0.533,0.001,0.167,0.002,9.090,0.002,0.342,0.001,0.139,-0.007,0.256,-0.002,-0.067
2010-11-03,0.004,0.012,0.004,0.9,0.432,1,0.567,0.001,0.167,0.003,1.290,0.001,0.659,0.001,0.202,-0.005,1.547,-0.003,-0.184
2010-11-04,0.019,0.023,0.010,1,-0.051,-1,0.617,0.003,0.000,0.006,0.534,0.003,-0.420,0.001,0.097,-0.008,0.274,-0.004,-0.286
2010-11-05,0.004,0.023,0.009,1,-0.160,-1,0.717,0.004,0.000,0.006,0.293,-0.004,0.432,0.000,-0.127,0.010,-0.604,-0.001,0.159
2010-11-08,-0.002,0.002,0.007,1,-0.136,1,0.817,0.006,-0.167,0.004,-0.196,0.000,-0.536,0.000,0.068,0.006,-0.267,0.001,0.101
2010-11-09,-0.007,-0.009,-0.002,0.9,0.195,-1,0.883,0.005,-0.167,0.002,-0.291,-0.005,-0.098,-0.001,-0.057,0.009,0.270,0.003,0.116
2010-11-10,0.004,-0.003,-0.002,0.4,0.186,-1,0.867,0.004,-0.167,0.002,0.486,-0.000,0.760,-0.001,-0.107,-0.001,0.150,0.002,-0.120
2010-11-11,-0.004,0.000,-0.002,0.5,-0.286,-1,0.800,0.003,-0.167,0.001,-0.233,0.000,-0.714,-0.001,0.034,0.007,-0.172,0.003,0.113
2010-11-12,-0.012,-0.016,-0.004,0.2,0.513,-1,0.667,0.001,0.000,-0.002,-0.461,-0.005,2.084,-0.002,-0.102,-0.001,0.060,0.002,-0.107
2010-11-15,-0.001,-0.013,-0.006,0,-0.314,1,0.500,-0.002,0.000,-0.002,-0.586,-0.005,1.313,-0.002,-0.262,0.008,-0.141,0.003,0.103
2010-11-16,-0.016,-0.017,-0.010,0,0.827,1,0.333,-0.004,0.167,-0.005,-2.587,0.003,-0.421,-0.001,0.206,0.006,0.350,0.004,0.126
2010-11-17,0.001,-0.015,-0.005,0,-0.425,1,0.183,-0.005,0.167,-0.004,-0.938,0.000,-0.514,-0.001,0.083,-0.001,-0.284,0.003,-0.080
2010-11-18,0.015,0.015,0.000,0,0.147,-1,0.117,-0.004,0.167,0.000,-17.248,0.000,0.101,-0.001,0.000,-0.007,-0.211,0.001,-0.069
2010-11-19,0.003,0.018,0.006,0.3,-0.207,-1,0.083,-0.003,0.000,0.001,0.842,0.000,1.303,-0.001,0.194,-0.003,-0.269,-0.000,-0.054
2010-11-22,-0.001,0.002,0.006,0.3,0.156,1,0.100,-0.002,0.000,0.001,-0.529,0.003,-0.494,0.000,0.082,0.003,-0.224,0.001,0.044
2010-11-23,-0.014,-0.015,-0.004,0.3,0.226,-1,0.150,-0.001,0.000,-0.003,-1.374,0.000,0.119,0.000,0.085,0.013,2.559,0.003,0.151
2010-11-24,0.015,0.000,-0.000,0,-0.370,1,0.150,0.001,-0.167,0.001,-2.313,-0.005,-0.259,-0.001,-0.058,0.001,-0.508,0.003,0.064
2010-11-26,-0.012,0.003,-0.004,0.3,-0.457,-1,0.200,0.001,-0.167,-0.002,-0.956,0.002,-0.367,-0.000,0.039,0.006,0.821,0.004,0.110
2010-11-29,0.003,-0.009,0.002,0.1,1.942,1,0.217,0.001,0.000,-0.001,64.237,0.001,0.093,-0.000,0.041,0.006,0.185,0.004,0.118
2010-11-30,-0.006,-0.003,-0.005,0.2,0.046,1,0.200,-0.001,0.167,-0.002,-1.030,0.000,0.387,-0.000,0.055,0.006,-0.101,0.004,0.095
2010-12-01,0.021,0.016,0.006,0.1,-0.055,1,0.167,-0.001,0.167,0.003,-32.473,-0.006,1.262,-0.001,-0.117,-0.009,-0.191,0.001,-0.070
2010-12-02,0.013,0.034,0.009,0.5,-0.135,-1,0.200,0.001,0.000,0.005,0.893,-0.001,-0.385,-0.001,-0.082,-0.006,0.012,-0.000,-0.076
2010-12-03,0.003,0.016,0.012,1,-0.209,1,0.367,0.003,0.000,0.005,0.373,0.002,-0.210,-0.001,0.070,-0.012,0.926,-0.003,-0.159
2010-12-06,-0.001,0.002,0.005,1,-0.319,1,0.483,0.005,0.000,0.004,-0.185,0.003,0.863,0.000,0.122,0.005,-0.698,-0.001,0.057
2010-12-07,0.001,-0.000,0.001,1,1.005,1,0.633,0.005,-0.167,0.003,0.455,-0.007,-0.066,-0.001,-0.102,0.004,-0.004,0.000,0.054
2010-12-08,0.004,0.004,0.001,1,-0.332,1,0.767,0.006,-0.167,0.003,0.209,-0.005,-0.024,-0.002,-0.111,0.000,0.215,0.000,0.062
2010-12-09,0.004,0.008,0.003,1,-0.104,1,0.917,0.005,-0.167,0.003,0.155,0.001,-0.181,-0.001,0.102,0.001,-0.177,0.000,0.048
2010-12-10,0.006,0.010,0.005,1,-0.050,1,1.000,0.005,0.000,0.004,0.128,-0.003,0.180,-0.002,-0.109,0.000,-0.319,0.000,0.000
2010-12-13,0.001,0.006,0.004,1,0.138,-1,1.000,0.003,0.000,0.003,0.129,0.003,0.098,-0.001,0.135,-0.011,2.982,-0.002,-0.124
2010-12-14,0.001,0.002,0.003,1,0.100,1,1.000,0.003,0.167,0.003,0.125,-0.006,0.272,-0.002,-0.151,0.002,-0.656,-0.001,0.049
2010-12-15,-0.005,-0.004,-0.001,1,0.092,1,1.000,0.003,0.000,0.001,-0.122,-0.003,-0.290,-0.002,-0.126,0.010,0.939,0.001,0.090
2010-12-16,0.006,0.001,0.001,0.8,0.151,1,0.967,0.003,0.000,0.002,0.160,0.002,0.206,-0.001,0.174,-0.003,-0.185,0.000,-0.067
2010-12-17,0.001,0.007,0.001,0.9,-0.238,1,0.950,0.002,0.167,0.002,-0.105,0.006,-0.222,0.000,0.115,0.004,0.260,0.001,0.091
2010-12-20,0.002,0.003,0.003,0.8,-0.156,1,0.917,0.002,0.167,0.002,0.099,0.001,-0.264,0.001,0.076,0.002,-0.103,0.001,0.075
2010-12-21,0.006,0.009,0.003,0.6,-0.203,-1,0.850,0.002,0.000,0.003,0.072,0.001,1.345,0.001,0.166,0.002,-0.453,0.001,0.038
2010-12-22,0.003,0.009,0.004,0.9,-0.169,1,0.833,0.002,-0.167,0.003,0.056,-0.001,-0.635,0.000,-0.052,-0.001,-0.396,0.001,-0.022
2010-12-23,-0.001,0.002,0.003,1,-0.112,1,0.833,0.003,0.167,0.002,-0.047,-0.001,-0.127,-0.000,-0.048,-0.003,1.744,0.000,-0.062
2010-12-27,0.000,-0.001,0.001,0.8,-0.170,1,0.833,0.003,0.167,0.002,0.041,0.003,0.079,0.001,-0.054,-0.002,-0.722,-0.000,-0.018
2010-12-28,0.001,0.002,0.000,0.8,-0.048,-1,0.817,0.002,-0.167,0.001,0.037,-0.006,0.338,-0.001,-0.076,0.000,0.294,-0.000,0.024
2010-12-29,0.001,0.002,0.001,0.9,0.049,1,0.833,0.002,0.000,0.001,0.038,0.006,-0.068,0.001,0.077,-0.007,0.010,-0.002,-0.024
2010-12-30,-0.002,-0.001,0.000,1,0.320,1,0.900,0.002,0.167,0.001,-0.048,0.000,0.045,0.001,0.075,-0.003,0.220,-0.002,-0.030
2010-12-31,0.000,-0.001,-0.000,0.6,0.191,-1,0.850,0.001,0.000,0.000,0.060,0.003,-0.203,0.001,0.056,-0.009,0.552,-0.004,-0.048
2011-01-03,0.010,0.011,0.003,0.7,0.521,1,0.800,0.001,-0.167,0.003,0.086,-0.001,0.752,0.001,-0.092,0.005,-0.450,-0.002,0.028
2011-01-04,-0.001,0.010,0.003,1,-0.009,-1,0.833,0.001,-0.167,0.002,-0.078,0.000,0.905,0.000,0.193,0.003,0.319,-0.001,0.036
2011-01-05,0.005,0.005,0.005,0.9,-0.025,-1,0.850,0.002,0.000,0.003,0.083,-0.004,-0.531,-0.001,-0.076,0.010,0.736,0.002,0.060
2011-01-06,-0.002,0.003,0.001,1,-0.086,-1,0.867,0.002,-0.167,0.002,-0.070,0.001,-0.294,-0.000,0.058,0.008,-0.038,0.003,0.054
2011-01-07,-0.002,-0.004,0.000,0.8,0.274,1,0.833,0.002,0.000,0.001,-0.096,0.004,0.433,0.001,0.079,0.003,0.204,0.003,0.062
2011-01-10,-0.001,-0.003,-0.002,0.5,-0.216,1,0.817,0.002,0.167,0.000,-0.083,0.002,-0.398,0.001,0.044,-0.003,-0.589,0.002,-0.024
2011-01-11,0.004,0.002,0.000,0.1,-0.099,-1,0.717,0.001,0.000,0.001,0.082,-0.002,0.924,0.000,-0.081,-0.000,0.394,0.001,-0.034
2011-01-12,0.009,0.013,0.004,0.4,-0.021,1,0.617,0.001,0.167,0.003,0.074,-0.001,-0.472,0.000,-0.046,-0.010,0.638,-0.001,-0.058
2011-01-13,-0.002,0.007,0.004,1,0.196,1,0.633,0.001,0.167,0.002,-0.082,0.003,0.982,0.001,0.097,-0.010,-0.006,-0.003,-0.061
2011-01-14,0.007,0.006,0.005,0.7,-0.088,-1,0.583,0.002,0.000,0.003,0.082,-0.001,0.079,0.000,-0.095,-0.001,0.150,-0.003,-0.075
2011-01-18,0.002,0.009,0.002,1,-0.028,-1,0.617,0.002,0.000,0.003,0.074,-0.001,-0.308,0.000,-0.073,-0.001,-0.435,-0.002,-0.046
2011-01-19,-0.010,-0.008,-0.000,1,0.328,1,0.700,0.003,0.000,-0.000,-0.091,0.001,-0.057,0.000,0.074,-0.006,0.165,-0.003,-0.056
2011-01-20,-0.001,-0.011,-0.003,0,0.157,1,0.683,0.002,0.167,-0.000,-0.116,-0.004,0.401,-0.001,-0.096,0.003,-0.384,-0.002,0.037
2011-01-21,0.002,0.001,-0.003,0,-0.138,1,0.617,0.001,0.000,0.000,0.113,0.002,-0.433,-0.000,0.060,-0.008,0.390,-0.003,-0.049
2011-01-24,0.006,0.008,0.002,0.1,-0.249,1,0.467,0.001,0.000,0.002,0.076,-0.000,0.015,-0.000,-0.058,-0.002,-0.193,-0.003,-0.042
2011-01-25,0.001,0.006,0.003,0.4,0.473,1,0.417,0.000,0.167,0.001,0.104,0.003,1.373,0.001,0.146,-0.000,-0.092,-0.002,-0.039
2011-01-26,0.004,0.004,0.004,0.4,-0.157,-1,0.317,0.001,-0.167,0.002,0.080,-0.003,-0.200,-0.000,-0.102,-0.002,0.854,-0.002,-0.076
2011-01-27,0.002,0.006,0.002,0.5,-0.127,1,0.233,0.001,0.000,0.002,0.064,0.002,-0.600,0.000,0.045,-0.002,-0.520,-0.002,-0.040
2011-01-28,-0.017,-0.015,-0.004,0.6,1.398,1,0.333,0.001,0.000,-0.002,-0.145,0.002,1.281,0.001,0.099,0.006,0.825,-0.000,0.075
2011-01-31,0.008,-0.010,-0.002,0,-0.495,-1,0.333,0.001,-0.167,0.000,0.086,-0.001,0.055,0.000,-0.095,-0.006,0.390,-0.002,-0.097
2011-02-01,0.016,0.024,0.002,0.2,0.120,1,0.350,0.001,-0.167,0.004,0.088,-0.002,0.118,-0.000,-0.117,-0.010,-0.143,-0.003,-0.092
2011-02-02,-0.002,0.014,0.007,0.6,-0.292,1,0.383,0.002,0.000,0.002,-0.057,-0.001,-0.317,-0.000,-0.091,0.002,-0.423,-0.002,0.059
2011-02-03,0.002,0.000,0.005,0.5,0.233,1,0.400,0.002,0.167,0.002,0.075,-0.003,0.051,-0.001,-0.105,0.008,-0.217,0.000,0.043
2011-02-04,0.003,0.005,0.001,0.5,-0.077,1,0.400,0.002,0.000,0.002,0.065,-0.003,0.161,-0.001,-0.136,0.003,-0.045,0.001,0.040
2011-02-07,0.006,0.009,0.004,0.6,-0.165,-1,0.400,0.003,-0.167,0.003,0.051,0.000,0.236,-0.001,0.194,0.000,-0.115,0.001,0.000
2011-02-08,0.005,0.011,0.005,0.9,-0.119,1,0.550,0.004,0.000,0.004,0.042,-0.003,-0.187,-0.002,-0.132,-0.001,0.162,0.000,-0.039
2011-02-09,-0.002,0.002,0.003,1,0.478,1,0.683,0.004,0.000,0.002,-0.060,0.002,0.260,-0.001,0.192,-0.004,0.271,-0.001,-0.052
2011-02-10,0.000,-0.002,0.001,0.9,0.111,1,0.733,0.003,-0.167,0.002,0.071,-0.003,-0.586,-0.001,-0.067,0.008,0.331,0.001,0.073
2011-02-11,0.006,0.006,0.001,0.9,-0.154,-1,0.800,0.003,-0.167,0.003,0.056,0.003,0.482,-0.000,0.106,0.003,-0.107,0.002,0.061
2011-02-14,0.002,0.008,0.003,1,-0.262,1,0.883,0.003,0.000,0.003,0.039,0.001,-0.273,-0.000,0.070,0.001,-0.363,0.001,0.036
2011-02-15,-0.003,-0.001,0.002,1,0.176,1,0.950,0.003,0.167,0.001,-0.044,0.001,-0.154,0.000,0.055,0.001,0.336,0.001,0.047
2011-02-16,0.006,0.003,0.002,0.8,0.089,1,0.933,0.002,0.167,0.002,0.051,0.000,0.342,0.000,0.070,-0.006,-0.372,-0.000,-0.028
2011-02-17,0.003,0.009,0.002,1,-0.156,-1,0.933,0.002,0.000,0.003,0.041,0.002,-0.116,0.001,0.058,-0.003,0.033,-0.001,-0.030
2011-02-18,0.002,0.005,0.004,1,0.184,-1,0.950,0.002,0.000,0.002,0.046,0.000,-0.011,0.000,0.000,-0.005,0.131,-0.002,-0.035
2011-02-22,-0.020,-0.018,-0.005,1,0.793,-1,0.967,0.001,0.000,-0.003,-0.079,0.004,1.913,0.001,0.158,0.003,0.123,-0.001,0.041
2011-02-23,-0.006,-0.026,-0.008,0,-0.024,1,0.800,-0.001,0.000,-0.003,-0.084,-0.000,-0.605,0.001,-0.054,-0.006,0.246,-0.002,-0.049
2011-02-24,-0.001,-0.007,-0.009,0,0.144,1,0.633,-0.002,0.000,-0.003,-0.105,0.001,0.470,0.001,0.084,-0.004,0.192,-0.002,-0.061
2011-02-25,0.011,0.010,0.001,0,-0.456,-1,0.500,-0.003,-0.167,0.000,0.064,0.003,0.063,0.001,0.082,0.002,-0.570,-0.001,0.028
2011-02-28,0.006,0.017,0.005,0.3,-0.001,1,0.383,-0.002,0.167,0.002,0.060,0.001,0.837,0.001,0.139,-0.005,1.307,-0.002,-0.063
2011-03-01,-0.017,-0.011,-0.000,0.4,0.826,1,0.283,-0.003,0.167,-0.003,-0.103,-0.000,-0.695,0.001,-0.037,0.001,0.303,-0.001,0.087
2011-03-02,0.002,-0.015,-0.003,0,-0.225,-1,0.117,-0.002,0.000,-0.002,0.089,-0.002,0.066,0.000,-0.041,-0.005,-0.045,-0.002,-0.076
2011-03-03,0.017,0.019,0.001,0,-0.119,-1,0.117,-0.001,-0.167,0.003,0.072,-0.004,0.412,-0.001,-0.061,-0.001,-0.058,-0.002,-0.078
2011-03-04,-0.007,0.010,0.004,0.4,0.571,1,0.183,0.001,0.000,0.000,-0.106,0.003,0.142,0.000,0.074,-0.001,-0.070,-0.002,-0.078
2011-03-07,-0.008,-0.015,0.001,0.2,-0.218,-1,0.217,0.001,0.000,-0.001,-0.093,-0.000,-0.538,0.000,-0.032,0.001,-0.285,-0.001,0.061
2011-03-08,0.009,0.001,-0.002,0,-0.195,-1,0.167,0.000,-0.167,0.001,0.082,-0.001,0.125,-0.000,-0.037,0.005,0.129,0.000,0.065
2011-03-09,-0.001,0.007,0.000,0.2,-0.119,1,0.133,0.000,0.000,0.000,-0.067,0.002,0.427,0.000,0.055,-0.002,-0.051,-0.000,-0.058
2011-03-10,-0.019,-0.020,-0.004,0.2,0.959,-1,0.167,0.000,0.000,-0.004,-0.140,0.005,-0.224,0.001,0.040,0.008,0.825,0.002,0.112
2011-03-11,0.007,-0.012,-0.004,0,-0.251,-1,0.167,-0.001,0.000,-0.001,0.122,0.000,0.309,0.001,0.051,-0.007,-0.472,-0.000,-0.053
2011-03-14,-0.006,0.001,-0.006,0.2,0.041,-1,0.133,-0.003,-0.167,-0.002,-0.114,0.001,-0.215,0.001,0.038,-0.005,0.313,-0.001,-0.074
2011-03-15,-0.011,-0.017,-0.003,0.1,0.530,1,0.117,-0.003,0.167,-0.004,-0.196,0.001,0.057,0.001,0.039,0.001,0.157,-0.001,0.092
2011-03-16,-0.019,-0.030,-0.012,0,0.303,1,0.117,-0.005,0.167,-0.008,-0.318,0.005,0.457,0.002,0.054,0.003,-0.187,0.000,0.068
2011-03-17,0.013,-0.006,-0.006,0,-0.457,1,0.083,-0.006,0.000,-0.003,0.253,-0.001,-0.383,0.001,-0.032,-0.009,0.769,-0.002,-0.113
2011-03-18,0.004,0.017,-0.001,0.3,-0.094,-1,0.100,-0.005,0.000,-0.001,-0.183,-0.000,-0.012,0.001,-0.032,-0.005,-0.318,-0.003,-0.087
2011-03-21,0.015,0.019,0.011,0.3,-0.332,1,0.150,-0.003,0.167,0.002,0.149,-0.003,0.525,0.000,-0.051,-0.003,0.088,-0.003,-0.104
2011-03-22,-0.003,0.012,0.005,0.6,-0.159,1,0.217,-0.001,0.167,0.001,-0.109,-0.000,0.228,0.000,-0.066,0.000,-0.486,-0.002,0.060
2011-03-23,0.003,-0.001,0.005,0.5,0.147,1,0.283,0.000,0.000,0.001,0.141,-0.000,0.050,0.000,-0.074,0.006,0.192,-0.000,0.067
2011-03-24,0.010,0.012,0.003,0.7,0.071,-1,0.400,0.003,-0.167,0.003,0.132,-0.002,-0.381,-0.000,-0.049,-0.002,0.231,-0.001,-0.077
2011-03-25,0.003,0.013,0.005,0.9,-0.022,1,0.550,0.005,0.000,0.003,0.114,-0.001,0.119,-0.001,-0.058,0.007,0.373,0.001,0.115
2011-03-28,-0.002,0.001,0.004,1,-0.295,1,0.667,0.006,0.167,0.002,-0.072,-0.001,0.115,-0.001,-0.069,-0.001,-0.662,0.001,-0.035
2011-03-29,0.007,0.004,0.003,0.9,0.183,-1,0.767,0.004,0.000,0.003,0.092,-0.002,-0.199,-0.001,-0.059,-0.000,-0.092,0.000,-0.033
2011-03-30,0.007,0.014,0.004,1,0.047,1,0.833,0.004,0.000,0.004,0.088,0.002,0.150,-0.000,0.073,-0.001,0.033,0.000,-0.035
2011-03-31,-0.001,0.006,0.004,1,-0.024,1,0.917,0.004,0.000,0.003,-0.079,-0.001,-0.040,-0.000,-0.065,-0.002,0.646,-0.000,-0.060
2011-04-01,0.004,0.003,0.003,1,0.161,1,0.967,0.004,0.167,0.003,0.100,0.001,0.329,-0.000,-0.092,-0.001,0.465,-0.000,-0.093
2011-04-04,0.001,0.005,0.001,1,-0.345,1,0.983,0.003,0.000,0.003,0.059,0.001,-0.365,0.000,0.065,0.000,-0.678,-0.000,0.000
2011-04-05,-0.000,0.001,0.002,1,0.199,-1,0.983,0.003,-0.167,0.002,-0.067,-0.002,0.638,-0.000,-0.099,0.000,0.411,-0.000,0.047
2011-04-06,0.003,0.003,0.001,1,-0.003,-1,1.000,0.003,-0.167,0.002,0.072,-0.002,-0.519,-0.001,-0.053,-0.006,0.714,-0.002,-0.076
2011-04-07,-0.003,0.001,0.000,1,0.418,-1,1.000,0.002,-0.167,0.001,-0.095,-0.000,0.426,-0.001,-0.080,0.000,-0.238,-0.001,0.063
2011-04-08,-0.003,-0.006,-0.001,0.9,-0.133,-1,0.983,0.001,-0.167,0.000,-0.091,-0.001,0.011,-0.001,-0.088,-0.008,0.890,-0.003,-0.112
2011-04-11,-0.003,-0.006,-0.003,0.7,-0.180,1,0.933,0.000,-0.167,-0.001,-0.082,0.000,-0.354,-0.001,0.062,0.001,-0.266,-0.002,0.093
2011-04-12,-0.007,-0.010,-0.004,0.5,0.328,1,0.850,-0.001,0.000,-0.002,-0.119,0.004,0.753,0.000,0.103,-0.002,0.363,-0.002,-0.115
2011-04-13,-0.000,-0.008,-0.003,0,0.005,1,0.683,-0.002,0.167,-0.002,-0.136,0.002,-0.339,0.001,0.061,0.001,-0.362,-0.001,0.083
2011-04-14,0.001,0.001,-0.002,0,-0.005,-1,0.517,-0.002,0.000,-0.001,0.156,-0.000,0.093,0.001,-0.063,-0.004,0.042,-0.002,-0.080
2011-04-15,0.004,0.004,0.002,0,0.054,1,0.350,-0.002,0.167,0.000,0.142,0.003,0.861,0.001,0.126,0.002,0.279,-0.001,0.111
2011-04-18,-0.011,-0.008,-0.002,0.3,0.240,1,0.250,-0.002,0.167,-0.002,-0.155,0.001,-0.239,0.001,0.085,0.009,0.748,0.001,0.175
2011-04-19,0.006,-0.006,-0.000,0,-0.410,1,0.133,-0.002,0.167,-0.000,0.108,0.002,-0.332,0.001,0.052,-0.006,-0.656,-0.000,-0.051
2011-04-20,0.014,0.019,0.003,0.3,0.257,-1,0.100,-0.000,0.000,0.003,0.122,-0.001,0.188,0.001,-0.059,-0.010,0.468,-0.003,-0.079
2011-04-21,0.005,0.019,0.008,0.8,-0.129,1,0.233,0.001,0.000,0.003,0.095,0.001,-0.100,0.001,0.056,-0.004,0.087,-0.003,-0.094
2011-04-25,-0.001,0.004,0.006,0.9,-0.516,1,0.383,0.003,0.167,0.002,-0.042,0.001,0.266,0.001,0.068,-0.001,0.529,-0.002,-0.158
2011-04-26,0.009,0.008,0.004,0.9,1.229,1,0.533,0.003,0.000,0.004,0.097,0.003,-0.252,0.001,0.047,-0.002,-0.129,-0.002,-0.163
2011-04-27,0.007,0.015,0.005,1,-0.024,1,0.650,0.004,0.000,0.005,0.087,-0.000,0.413,0.001,-0.064,-0.007,1.065,-0.003,-0.402
2011-04-28,0.003,0.010,0.006,1,-0.128,-1,0.817,0.005,-0.167,0.004,0.070,0.002,0.376,0.001,0.094,-0.003,0.218,-0.003,-0.820
2011-04-29,0.002,0.006,0.004,1,-0.078,-1,0.933,0.006,-0.167,0.004,0.060,0.001,-0.497,0.001,0.043,-0.000,-0.796,-0.003,-0.930
2011-05-02,-0.002,0.001,0.001,1,0.097,-1,0.967,0.004,-0.167,0.002,-0.062,0.000,0.560,0.001,-0.065,0.001,3.708,-0.002,62.468
2011-05-03,-0.004,-0.005,-0.001,0.9,0.096,-1,0.967,0.003,-0.167,0.001,-0.073,0.001,-0.155,0.001,0.058,0.000,-0.139,-0.001,0.000
2011-05-04,-0.007,-0.010,-0.004,0.8,0.320,1,0.950,0.002,0.000,-0.001,-0.103,0.001,0.185,0.001,0.065,-0.000,0.504,-0.001,-1.274
2011-05-05,-0.009,-0.016,-0.007,0.6,0.242,1,0.883,-0.000,0.000,-0.003,-0.143,0.002,-0.292,0.001,0.043,0.015,0.571,0.003,-7.296
2011-05-06,0.004,-0.005,-0.004,0.3,-0.018,1,0.767,-0.002,0.167,-0.001,0.164,0.001,0.036,0.001,0.043,0.008,-0.374,0.004,0.726
2011-05-09,0.004,0.008,-0.000,0.4,-0.488,-1,0.667,-0.003,0.000,0.000,0.072,0.001,-0.097,0.001,0.037,-0.001,-0.356,0.003,-0.271
